ID,PageRank
158871,0.004172747706110474
4702,0.00417169751207911
222927,0.004052472153034991
39206,0.003857029346297781
16104,0.0035532410583083945
15768,0.003545410186502535
7648,0.0034973879834223716
6122,0.0034736254144423725
21460,0.0033137572281492656
19622,0.003297017758035653
15889,0.0030390551349678977
64466,0.0027817127260019456
24641,0.0027445765338438687
226829,0.002697510707149958
23277,0.002636016021707459
498962,0.0025996191928501556
135042,0.002382726853559219
150284,0.0023405724701205345
48920,0.0022612364557171518
54178,0.002239820067061849
7287,0.0022290599779292773
160113,0.002148250660898911
14411,0.0021185378065151847
250662,0.0020480731265962423
197485,0.002043187201683987
39146,0.0020002136249045173
44865,0.0019232340435010632
57020,0.0018890275677843583
33941,0.001859318759552905
695882,0.001832388922445756
58557,0.001831919983562248
173403,0.0018221958844119512
943614,0.0017970514897090836
160103,0.0017959455569935472
1035,0.0017319295255459033
24835,0.0017201596638638619
30253,0.0016785827052159372
58121,0.0016155259379773876
61591,0.0015812238470169083
13982,0.0015058383223962954
28679,0.001500358812945616
6301,0.0014687000080203226
352904,0.0014667391110235982
23241,0.0014568206766618027
47734,0.0014400155765789892
147246,0.0014331969196721697
249838,0.001414260066086782
175623,0.0014114833842049145
1041641,0.0013813559053696043
231012,0.0013674688707835197
15921,0.0013414893485188305
31661,0.001339322176884977
231113,0.0013350279028180238
5796,0.0012868852681307476
576268,0.001277916374780245
23257,0.0012282800296898695
71401,0.0012220114704153413
5914,0.0012171654096875975
29773,0.0012040962105906421
6905,0.0011912613228506677
45720,0.001182168420889346
63605,0.0011816010508670755
49603,0.001177646443777558
212618,0.0011410430476053459
57924,0.0011292765257738381
46958,0.0011276662803552794
180857,0.0011165899111697387
1279665,0.0011007754904771205
227045,0.0010855421656319677
1279283,0.001065757801730784
46203,0.0010598318806015194
254378,0.0010544426234301984
3662,0.0010533728261662312
25499,0.0010334351305080205
48055,0.0010262406645411403
39054,0.0010256631412754156
18802,0.0010183975310769468
30896,0.001008400566141678
326148,0.00098984736404153
249354,0.0009741022619564198
253970,0.0009708949732961287
5129,0.0009648915284426575
216617,0.0009638056982290349
26327,0.0009578447165982292
44899,0.0009545292741093503
37870,0.0009487084127209699
21504,0.0009465564606320533
59096,0.0009439630249224454
263967,0.000943938691706556
336759,0.0009363274348571775
183353,0.0009244493912227533
16113,0.0009185357681943268
6872,0.0009163014763319604
62166,0.0009094505658756117
30009,0.0009058790345367222
252426,0.0009015457028649778
31697,0.0008985283535022683
572962,0.0008951160108525127
40884,0.0008864684975298787
53639,0.0008862067711765197
129129,0.0008685994514829107
147738,0.0008623671167656065
320526,0.0008544904022364173
24856,0.0008426198210111293
15999,0.0008401768855411169
158026,0.0008154149336598744
205133,0.000810886771649881
48779,0.0007894905178644174
567244,0.0007623109580542015
15990,0.0007587393634373594
216405,0.0007542217968461721
29987,0.0007495413143211265
551629,0.0007475458035269099
41472,0.000744297049156971
141767,0.0007421007837632496
289065,0.0007406379214894692
14419,0.0007406187871321268
216223,0.0007318475720622705
14352,0.0007189554944837333
498181,0.0007184166676490097
160464,0.0007167199202956886
48511,0.0007129201926260615
436376,0.000706895909782893
46379,0.000703878934140755
40014,0.000702684843185687
680587,0.0006967855170415103
67666,0.0006917897268995006
31593,0.0006878538830299139
152585,0.0006869073072574393
56484,0.0006868824105128017
40095,0.0006804294407936044
49302,0.0006795570264248443
31413,0.0006757036497244643
221666,0.0006721581796583514
71191,0.0006710325863339911
1121252,0.0006638698245080785
323524,0.0006575935973174419
30961,0.0006421626456611595
71127,0.0006417409208958605
136694,0.0006416236603306684
484575,0.0006404133799438183
52085,0.0006384152845809155
131359,0.0006379478249826125
225097,0.0006376049197572848
270293,0.0006333479529191847
12099,0.0006292623448965088
70916,0.0006282951340400988
377726,0.0006247235346249458
21831,0.0006233959995920478
160075,0.0006194575851284191
47312,0.0006131497277445002
39038,0.0006098365721692527
243940,0.0006092330617072616
250692,0.0006075306681513683
4465,0.0006074725369875459
55138,0.0006021682763697999
141014,0.0005993201269040774
51813,0.0005956817087500566
188415,0.0005948283467339683
12599,0.0005869626997566914
176772,0.000586045422124866
414731,0.0005824456297905171
39985,0.0005819399836635783
57335,0.0005799904020734922
15576,0.0005792512475722091
242121,0.0005727773002763319
145949,0.0005726162695282722
14456,0.000568716613071532
54095,0.0005667686106173574
23071,0.0005641833005208663
7757,0.0005637787336752896
63442,0.000558473779817401
138183,0.0005556921635004748
51869,0.000547755388733432
50805,0.0005473479168179708
63623,0.0005451558081324827
21231,0.0005451538248005094
129021,0.0005448180220620461
24910,0.0005390679793193392
9952,0.0005387864765551757
152534,0.0005361801007254706
360589,0.0005313800832533687
46189,0.0005300812189020313
159516,0.0005288845169677113
13907,0.0005284739649172841
172072,0.0005254277811285097
215623,0.0005174457004874778
142963,0.0005174007051735117
171461,0.0005153889277741328
14418,0.0005149946989899622
148728,0.0005145867632547567
220135,0.0005125695344517178
135808,0.0005124581726156065
1241706,0.0005062737818804654
158595,0.0005053253887062506
44915,0.0005038597010519479
22108,0.0005013045857640097
1028,0.0004984681365461744
176067,0.000493661296204779
137378,0.0004899069777200746
6162,0.0004891037200733327
1293277,0.0004887594537473242
29362,0.000488681588045188
977863,0.00048809171107543086
23015,0.000486954493608065
61918,0.00048246184018262817
258371,0.0004752852347756724
753836,0.0004747749619379311
1314025,0.000472868281331669
27231,0.0004713283848561868
40544,0.0004658847532511004
1241736,0.0004658695126140046
14365,0.00046477992118629274
47868,0.0004607033838665642
51168,0.0004583245155961457
45876,0.0004554818478800664
138912,0.0004543350290990056
381350,0.00045433492878699434
39456,0.0004540773631632218
58699,0.00045328009876521505
154189,0.00045238776587074524
53801,0.0004506414697577993
234829,0.0004475103027794238
57586,0.00044648276146845117
181659,0.0004384269596951554
9950,0.0004369308921409574
14508,0.0004351455158564418
36985,0.00043476837253229064
16052,0.0004342059174869788
64991,0.00043417849155984065
1314027,0.00043325797542419496
415633,0.0004325605224179957
134881,0.0004325093975053156
37058,0.00043106214745264456
156255,0.00043074642704774615
45323,0.00043050521442790656
27255,0.00042707664888286034
212450,0.0004225936462820399
38997,0.00042171863607185037
212701,0.0004211615565704829
39317,0.0004205014755959743
23736,0.0004196525163777704
665705,0.00041918438735968596
46307,0.0004172016720963051
13418,0.0004150085509796887
26150,0.00041430506352027185
176838,0.0004118996558100482
30032,0.0004113891152993277
66940,0.00041053906544698916
187198,0.00040822285665426
13676,0.00040721295663131263
22478,0.000406907423380457
7414,0.0004067323718103554
1026031,0.0004056142950088518
264842,0.00040484617114259607
153461,0.0004040399248330491
39597,0.0004022815518524065
10993,0.00040153356600425
157010,0.00040053013623428125
68155,0.0004004717138655076
413245,0.00039956740301098383
406556,0.000397634728166476
230918,0.0003972275275436011
140170,0.0003952678948574104
498196,0.00039448196722524404
1312819,0.0003928051017448302
56949,0.00039219718476589936
137508,0.0003913255405406061
37506,0.00038974206547711244
29388,0.00038962654029581656
537377,0.0003871477445273485
63304,0.0003867119838889566
176685,0.00038653575325891105
18628,0.00038577581783223405
1015334,0.0003852593020270897
22889,0.0003836249963505382
71181,0.00037930603715837885
1141720,0.00037663572382063977
61140,0.00037485140690851247
14338,0.00037357957539518535
213400,0.0003735415885762131
15187,0.0003735227542038354
156359,0.0003728551118410471
215521,0.00037187706513554497
281371,0.0003718390536176511
156099,0.00037082335252797214
58702,0.0003705996028323628
1291531,0.00037034265915252663
158499,0.00036915705973167214
300502,0.0003675006430718975
65516,0.0003671624097424373
181830,0.0003663709091571219
725458,0.0003644185990634378
1396986,0.000364206040573334
367093,0.0003617331844044065
256635,0.0003612648122509055
38808,0.00036094707879730237
19764,0.00035955969659987085
183480,0.0003583966026262638
70538,0.00035781999223466173
220863,0.00035741792797987796
38865,0.00035715132932346205
14350,0.00035666916889102047
60633,0.00035665724225591316
148229,0.0003556411318441982
553122,0.00035480663473273923
151111,0.0003545518336398557
140090,0.00035438871765675376
12136,0.00035302540011504556
542989,0.00035282520564691575
30911,0.0003527436779345059
279747,0.00035252262704703243
29780,0.0003519925991865954
1003,0.00035192787334940883
747346,0.00035136437584199615
136817,0.0003511953357829997
24655,0.0003498981479036356
41133,0.0003498569725907246
15915,0.00034752463045121547
1291532,0.00034699943994351295
183613,0.00034688400184100174
37808,0.0003468466008596122
50227,0.00034641909978021994
53162,0.00034527819253552916
49473,0.0003431249662350885
71251,0.00034161569918028824
38311,0.0003406238876131126
721157,0.00033977493401746476
22976,0.00033974795263010685
12778,0.00033858771615832205
50641,0.00033729565453040393
1293275,0.0003371501161340733
1312820,0.00033515060003589607
4231,0.00033502744776960417
23282,0.000334174410690676
1396994,0.00033341990509881117
131374,0.0003329806340233778
51309,0.0003321092704587912
63694,0.00033199300961368576
61322,0.0003316394154852772
39740,0.00033147992657925855
71053,0.00032995309732266383
53715,0.00032929665063280417
40968,0.00032880593382456796
39381,0.00032848069666231077
38984,0.00032742048955746296
63525,0.00032722890231248877
54741,0.00032722369614479623
22942,0.00032591098211219826
45900,0.00032535998771958147
548005,0.00032488276154743896
64984,0.0003232389675744808
26888,0.0003230050453192063
137248,0.0003229569339176453
65916,0.0003218841422250001
15327,0.00032135387543203277
36772,0.0003211259131593262
23705,0.00032062513187386144
810859,0.00032002835911671085
68557,0.000318060944250816
65019,0.0003179258915280498
306866,0.00031751919168903584
173504,0.0003144189332860066
533768,0.0003136130340275307
45557,0.0003130353920626601
494555,0.0003126277492012216
1279298,0.00031246055798171647
159275,0.00031172421976333637
126743,0.00031112862537468496
41755,0.00031031444670726575
46455,0.0003103024756793148
157156,0.0003095071655938191
126649,0.000308942622536775
180946,0.00030892119388339304
15137,0.0003083524522203675
370861,0.00030816059818721464
136021,0.0003072776623063739
150846,0.0003072424748851213
11154,0.0003070934169885447
36133,0.00030685332663131157
37318,0.00030684225836614303
1280919,0.00030539455306907357
15159,0.0003045647954419987
220119,0.0003031277419434764
54142,0.00030302298770472575
71156,0.00030300749251216137
35628,0.0003023267940923249
5135,0.0003022772386279327
53621,0.000301407029882506
22614,0.0003013618721939171
28051,0.0003013531463006825
263756,0.00030085805142754016
423001,0.00029950758070462026
5604,0.00029916531448249224
158619,0.0002984531853917117
159539,0.00029750071135027347
342724,0.0002974028073388435
989059,0.0002966187825201735
655874,0.00029505623358440765
431914,0.000293962454771513
31753,0.0002934521589310641
30101,0.00029298356008910186
136534,0.0002923514628185687
50956,0.00029210882685203483
277264,0.0002913942399296586
38250,0.0002911336913261192
7972,0.0002911096167168928
1272882,0.0002910110090333675
294279,0.00029094585167426445
58626,0.0002901448181278869
260539,0.00028934978249265785
39390,0.0002893031722055006
7067,0.0002884901864921068
250461,0.00028831063791091133
23072,0.0002881769492376396
757061,0.0002879059698594876
393814,0.0002876047670843749
44400,0.0002861555244417403
36433,0.00028431536375175386
798925,0.000284274306926347
54286,0.0002831896139475106
242653,0.0002828252768966508
49767,0.00028206374417804843
30727,0.00028074689156502196
27195,0.0002806637455391639
257592,0.00028018546286782704
5584,0.00027827834914429515
23498,0.0002771845678335388
309905,0.00027694279407146133
53695,0.0002740145569761836
254570,0.0002739516247129912
178349,0.0002734681765830521
49305,0.0002732976376643097
210047,0.00027182411071801987
323022,0.00027160249249658254
995036,0.0002715552440594626
152531,0.0002706552302775031
1280920,0.0002701126144042674
126397,0.0002699106548040431
241485,0.0002696409034944779
13637,0.0002679493842496737
30238,0.00026787274602394547
63962,0.0002670746002109095
1119184,0.00026645357398737043
342066,0.0002656615701092188
262393,0.0002655048638468537
48236,0.0002647583234403021
1241693,0.00026451978190320506
71071,0.0002639379630096197
36735,0.00026381804371304043
247423,0.00026360426231155737
56399,0.00026336252139261886
229756,0.00026312451021857355
1738,0.0002631204335956051
68630,0.0002624673648139561
740304,0.00026241505730464324
180567,0.00026233198377791913
47794,0.0002618926110785654
38391,0.0002618917091073405
288615,0.00026140796385541964
65804,0.00026104933200667824
861505,0.0002610359958746551
54129,0.00026090429620093477
160307,0.00025992734056241916
7525,0.00025974054781093323
29577,0.00025944976804695256
44562,0.00025944092046673506
408952,0.0002592925888731308
67817,0.00025866380985912146
66246,0.0002584911259650202
464351,0.0002580300925218226
1272896,0.0002573023221846298
1280918,0.0002571745782835857
267999,0.00025690745370908675
180688,0.00025659491528697736
224918,0.0002565543638087677
1293280,0.0002561713211615395
156840,0.0002553871748190401
1212508,0.0002534297135649441
491826,0.00025314010259230716
131989,0.0002523014713562059
132651,0.00025168230289991726
50180,0.00025139533286870733
184005,0.0002512694655826394
172066,0.00025081169729729215
70990,0.0002507884846468027
885342,0.00025027321810795305
54685,0.0002498733486378557
39140,0.0002494384090987041
13809,0.0002481160164918123
208057,0.0002479647564216805
257917,0.0002477682458388015
252940,0.0002476273847961731
36202,0.0002473341676426624
55970,0.00024697211871022533
186297,0.0002467391450397924
313994,0.0002459574453178735
1039599,0.0002458726371721201
433560,0.0002456205230768782
147156,0.0002455439697350074
143630,0.00024405264535795276
160215,0.0002440416906703524
10239,0.0002431606544550125
135714,0.00024273228619375
158576,0.00024268780433251447
574237,0.00024241534783082055
4507,0.00024218955230499118
242533,0.0002414472217586534
896437,0.0002409063081323045
356522,0.00024064067209311892
1304940,0.00023925073748708116
22580,0.00023864197734036288
415239,0.00023699951309438227
531962,0.00023680795246038865
7099,0.00023661304802543836
157131,0.00023640450623667666
182884,0.0002362223131813303
156443,0.00023617404895515234
919736,0.00023601797347801018
51542,0.00023550981360402978
170791,0.0002351462460474487
498225,0.0002348957834115426
568084,0.00023457801956175737
357830,0.00023378645507565198
350935,0.00023370871073994043
28336,0.00023340543499047965
261223,0.0002333700778496214
148529,0.00023327817335482167
220433,0.00023313239226804044
147708,0.0002329156361136344
28140,0.00023192503450733917
134630,0.00023176804078070762
272452,0.00023110669974628126
1283458,0.0002310789012152894
69011,0.00023096472622817724
65316,0.0002305535626061907
57930,0.00022997737797264187
65298,0.00022995270565784415
146533,0.00022930440394953357
33875,0.00022898351638210243
219888,0.000228636065471962
64246,0.00022837630782648747
54725,0.0002283491701078998
41649,0.0002280798451159775
129118,0.0002279799337934594
131608,0.00022772932307673805
957875,0.00022723121398549037
379950,0.00022691502893992815
34463,0.0002269146825430437
285091,0.00022661385383825218
39226,0.00022642388327888673
885548,0.00022627290315181957
893758,0.0002258332956579629
36829,0.00022535080942649323
49324,0.00022491099187313307
215120,0.00022488873483413936
45434,0.00022446487790600696
36781,0.0002226972627642899
36972,0.00022265742752195712
253202,0.00022206572294278284
433126,0.00022142317395040583
46517,0.000221053899692255
65808,0.00022063997532877365
152196,0.00022034492114167572
768377,0.00022031957816231372
171460,0.00022016106940110584
41337,0.00022011959212051355
49835,0.00022005449969075334
148812,0.00021986327849076714
11282,0.00021940007505071997
39135,0.00021925270085559016
438115,0.00021920356808265523
170878,0.00021896564453738435
29511,0.00021856070071369995
49857,0.00021844649346119163
225668,0.00021838449155376497
249945,0.0002179347936951339
337057,0.00021789183428825193
39007,0.0002173944510762081
13564,0.0002172946888025997
7885,0.00021651531974127043
57875,0.00021645047740405737
134191,0.00021643380586673663
556018,0.00021601322909705633
24971,0.00021597634636171946
57054,0.0002144427334628857
244590,0.00021442893420929956
1086597,0.00021401985492968529
362355,0.000213541635011349
62693,0.00021333011622521721
566674,0.00021325425222811325
396221,0.0002128574746607474
39977,0.0002126329348361386
329972,0.00021255205621664096
358391,0.00021242911269218976
63679,0.0002114424046063313
36354,0.00021106720346838112
299826,0.0002110066250552884
50233,0.00021088784138278914
276766,0.00021081764440785932
183600,0.00021075763938571237
27031,0.00021043110126319454
71105,0.0002101245616773298
944373,0.00021009894478415608
182737,0.00020988523048388964
40430,0.00020968097589291675
4743,0.00020913215981633327
546734,0.00020899865998919663
65445,0.00020887924617008424
162787,0.0002079487069824706
19345,0.00020785728487380617
151800,0.00020764287691756188
265869,0.0002073450619064315
28929,0.00020723719917672384
137414,0.00020720814320859132
261992,0.00020713060348734812
341543,0.00020647184792622376
5474,0.00020633833299703495
58952,0.00020591779950053572
180395,0.00020585322260396766
13357,0.00020565481504411485
38148,0.00020522382591677622
185427,0.00020507646627026028
137787,0.0002050657801773514
40091,0.00020448821303004056
56938,0.00020416887931315532
37366,0.00020404442944314358
63704,0.00020396130212351995
562552,0.00020369118947883655
56946,0.0002036641799317695
136080,0.0002033680393590521
329478,0.0002033569199164501
29919,0.0002033244636892686
11136,0.00020331774732135338
29600,0.0002032475504820871
40341,0.0002030786431961006
1163770,0.00020272513434276023
49587,0.0002024977304992301
960762,0.00020232326224281342
710827,0.00020196626201899082
185030,0.00020187454564333143
62634,0.0002016218621175674
1049930,0.00020129568299341342
66971,0.00020095629611392352
23263,0.00020065513074895606
39236,0.00020063275601405053
407762,0.00020052199704052927
256604,0.0002001429060266851
131043,0.00019992947593867424
159396,0.0001997333020854219
523704,0.00019972990477405288
350989,0.0001995588710347159
13306,0.00019950010316475514
46311,0.00019868497473608565
4638,0.0001984164736303554
31168,0.0001983132556351647
57886,0.00019820013079495228
38377,0.0001980510337772705
927960,0.00019790414400706687
173960,0.00019777567776339743
56279,0.0001976559433878046
569216,0.00019743916123733218
186992,0.00019729558229519508
1119243,0.00019688832649933914
57089,0.00019687338895478006
23444,0.0001967636047560802
964420,0.00019659255457270036
160297,0.00019641527731774605
38317,0.00019638164955393777
24975,0.0001958741182672018
153871,0.0001953515643522565
39606,0.00019532576686304685
20832,0.00019528781248952161
249887,0.00019518591260575126
28393,0.00019483556708753606
281576,0.00019456078234896494
53218,0.0001939060842271803
30761,0.0001938429015049419
38362,0.0001937935494126814
71480,0.00019375749134097284
221521,0.00019373028377345867
32930,0.0001936151504103814
230453,0.00019350445474102684
370802,0.00019341946245203005
1279742,0.0001933326268491919
11342,0.00019324780088071224
38939,0.0001929786149947951
21421,0.00019290725333264458
37254,0.0001928953394352503
49831,0.00019242962574789768
1004,0.0001924196188560412
137995,0.00019139282305887572
57115,0.00019122652944215154
233324,0.00019059840880882958
7950,0.00019039930880345558
19818,0.00019029322421018852
15206,0.00019027362796476043
137380,0.00019012285389326922
71079,0.0001891486388762368
300839,0.00018861885239326452
285520,0.000188399013045949
14653,0.0001882251969665918
650942,0.00018819679783336988
223546,0.00018783092165636591
1025464,0.00018775306058163924
7424,0.00018757815327917498
6302,0.00018756959030789754
38029,0.00018737309485931334
234201,0.00018696045766463827
141148,0.0001865332759271378
56621,0.00018652412419444846
34208,0.0001858760800870221
314009,0.00018545020477820314
1396987,0.00018541418233066907
57052,0.00018475346456217653
1046460,0.00018446140812606942
212478,0.00018442843171940593
4998,0.0001843955577905995
40136,0.0001842724549280706
261224,0.00018425881532789748
136008,0.0001842408418867381
1036381,0.0001840840524829297
58235,0.00018394670032465462
680006,0.00018378323869596406
28532,0.00018372677134385434
620936,0.00018349412867537377
178414,0.00018326292059787417
147588,0.00018310140825496994
32448,0.00018309220071148437
233876,0.00018279494427479628
250635,0.00018272459276845947
19833,0.00018265816327469556
69757,0.00018246743252017052
36177,0.0001821769125655767
1154413,0.00018217402525582573
317341,0.00018205464268116744
5152,0.00018167109163853438
